rec-id,version,first-name,surname,birth-name,postcode,city,ssn,birth-year,birth-month,birth-day
rec-03360,dup-0,ellie,mcclay,cowell,67701,schallodenbach,755842206,1963,0,16
rec-03403,dup-0,sophie,apted,white,38530,didderse,382796670,1936,3,30
rec-03424,dup-0,abbie,blake,carbone,52134,herzogenrath,562508694,1983,7,27
rec-03426,dup-0,ashley,chubb,,74369,lochgau,58656933,1972,30,10
rec-03461,dup-0,madeleine,ferrar,noble,33615,bielefeld,275933127,1992,9,9
rec-03471,dup-0,isabella,mason,,32791,lage,396352191,1954,1,23
rec-03475,dup-0,alisha,bishop,,44319,dortmund,690196876,1964,6,4
rec-03493,dup-0,alexandra,jeffries,,25996,wenbingstedt-braderup (sylt),822357368,1985,3,27
rec-03494,dup-0,emiily,burnell,,66127,saarbrucken,117789121,1975,7,18
rec-03514,dup-0,chloe,brysland,,36325,feldatal,320734243,1957,3,15
rec-03526,dup-0,emiily,kaderes,,48361,beelen,488203808,2003,4,11
rec-03532,dup-0,rebekah,nye,,50733,koln,682813212,1943,2,27
rec-03563,dup-0,destynii,mcandrew,deakin,79427,eschbach,446119842,1962,7,18
rec-03577,dup-0,alisa,ryan,,97837,erlenbach b. marktheidenfeld,55268848,1962,1,19
rec-03588,dup-0,madeline,pettingill,,47475,kamp-lintfort,153624941,1991,7,9
rec-03593,dup-0,sophie,sagadewa,hutcheson,48155,munster,40216696,1996,3,10
rec-03597,dup-0,claire,haeusler,,22113,hamburg,705931182,1936,5,7
rec-03600,dup-0,emma,steed,,64395,brensbach,392768696,1961,5,31
rec-03609,dup-0,bethany,mccourtie,,38835,osterwieck,30791529,1953,4,26
rec-03617,dup-0,charlotte,thiessen,,90610,winkelhaid,488859999,1986,4,12
rec-03624,dup-0,eloise,stanley,ryan,4347,leipzig,145963385,1951,10,10
rec-03638,dup-0,georgia,lowe,,56743,mendig,853791343,2008,1,16
rec-03640,dup-0,ellie,nguyen,orme,22359,hamburg,105348003,1973,12,9
rec-03653,dup-0,sarah,blessios,,63834,sulzbach am main,62364951,1957,9,12
rec-03665,dup-0,emma,pascoe,hulanicki,37218,witzenhausen,66998264,1929,5,31
rec-03668,dup-0,phoebe,,green,63860,rothenbuch,130970159,1944,5,25
rec-03676,dup-0,samantha,white,follese,59823,arnsberg,389118827,2002,12,23
rec-03683,dup-0,emiily,campbell,woodbury,72800,eningen,49440643,1972,6,14
rec-03689,dup-0,alyssa,campbell,kluske,78056,villingen-schwenningen,50224667,2006,0,17
rec-03690,dup-0,kirrah,dreyer,leroi,50672,koln,738508960,1964,9,21
rec-03719,dup-0,elana,haggan,,22085,hamburg,66380412,2020,1,28
rec-03723,dup-0,harriet,ticknell,,69251,gaiberg,475683903,1986,5,25
rec-03725,dup-0,bianca,wheatley,,14612,falkensee,273821577,1956,6,18
rec-03729,dup-0,indyana,oglanby,,4155,leipzig,13477254,1948,1,3
rec-03749,dup-0,tiffany,wastell,,83119,obing,1657746,1981,12,5
rec-03750,dup-0,annika,robson,lock,17459,koserow,302797988,2013,7,22
rec-03752,dup-0,hayley,nguyen,wiseman,60435,frankfurt am main,126810615,1961,7,28
rec-03762,dup-0,teileah,mcgregor,,47807,krefeld,499449498,1955,11,28
rec-03777,dup-0,rosie,petersen,,32052,herford,26958061,2014,5,14
rec-03794,dup-0,alicia,binns,,44357,dortmund (westerfilde bodelschwingh oestrich),583349961,1993,11,9
rec-03796,dup-0,ebony,paterson,,19395,plau am see,814739454,2011,10,8
rec-03798,dup-0,charl0tte,zilifian,ledwell,15518,briesen,630543875,1990,5,13
rec-03812,dup-0,rebekah,millar,george,38678,clausthal-zellerfeld,690815580,1969,10,25
rec-03832,dup-0,charlie,chattin,,72297,seewald,732995667,1991,1,19
rec-03836,dup-0,tiana,harrington,godfrey,27574,bremerhaven,724809423,1987,5,28
rec-03839,dup-0,julia,burford,donaldson,54610,budesheim,765877851,1992,3,26
rec-03872,dup-0,emiily,clarke,,21526,hohenhorn,25926817,1971,3,31
rec-03874,dup-0,aleesha,saul,,65474,bischofsheim,6144815054,1990,8,6
rec-03883,dup-0,stephanie,green,,41460,neuss,344371113,1943,9,10
rec-03888,dup-0,madison,aleksandric,maynard,90427,nurnberg,17541o87,1935,4,19
rec-03892,dup-0,jenna,braithwaite,campain,90537,nurnberg-feucht,360763713,1988,4,18
rec-03902,dup-0,erin,lette,,72532,gomadingen,45953787,1991,12,29
rec-03905,dup-0,lauren,vick,asche,25582,hohenaspe,464618q2,1978,6,9
rec-03913,dup-0,rosie,dooley,cangelosi,7552,gera,573138867,2002,12,23
rec-03922,dup-0,tahlia,campbell,godfrey,69469,weinheim,394668203,2019,10,6
rec-03926,dup-0,aikaterina,green,,8223,falkenstein/vogtl.,451616986,1965,10,20
rec-03933,dup-0,gabrielle,millar,,45277,essen,54281910,1953,8,4
rec-03934,dup-0,keeley,paterson,harrington,24625,grossharrie,577929595,1937,1,28
rec-03949,dup-0,elizabeth,rollas,,12459,berlin oberschoneweide,274591742,2013,2,21
rec-03950,dup-0,kailey,wyllie,,79674,todtnau,703613109,19650,8,2
rec-03970,dup-0,isabella,belling,,22965,todendorf,122392319,1992,2,8
rec-03993,dup-0,olivia,cuming,dixon,67817,imsbach,74974781,1966,7,29
rec-04024,dup-0,allegra,mcandrew,,48477,horstel,860501461,9,1965,26
rec-04036,dup-0,madeline,widerkehr,campbell,13403,berlin reinickendorf,160559201,2022,3,16
rec-04044,dup-0,saskia,balcher,,41066,monchengladbach,65210838,2014,5,3
rec-04085,dup-0,jessica,moody,,56626,andernach,857424784,1967,7,15
rec-04092,dup-0,sonja,reid,coleman,79859,schluchsee,585638057,1953,3,6
rec-04101,dup-0,emiily,finlay,,94342,strasskirchen,451580641,2012,4,1
rec-04119,dup-0,diamond,david,,29693,hodenhagen,212835750,1964,8,2
rec-04133,dup-0,elle,mason,murabito,86678,ehingen,188551144,1968,12,25
rec-04136,dup-0,nasyah,chala,,14471,potsdam,228992093,2013,2,24
rec-04149,dup-0,emiily,ossadtchouk,,47624,kevelaer-twisteden,888959734,1994,3,13
rec-04158,dup-0,bella,seetoh,,91341,rottenbach bei erlangen,62906524,1965,12,20
rec-04170,dup-0,kelsey,taube,matthews,16356,werneuchen,23840028,1986,2,16
rec-04183,dup-0,eloise,quilty,wheatley,61350,bad homburg v.d. hohe,6126855,1955,3,28
rec-04186,dup-0,kylee,beelitz,,27753,delmenhorst,637146967,1984,1,2
rec-04200,dup-0,,goode,isabelle,88639,wald,538466476,1969,9,26
rec-04221,dup-0,lily,mayer,,52078,aachen,835692572,1970,10,16
rec-04237,dup-0,alana,coleman,,9439,amtsberg,805216514,1950,2,1
rec-04243,dup-0,sonsie,alana,,89446,ziertheim,15225034,2020,10,2
rec-04255,dup-0,caitlin,green,,38835,osterwieck,457377616,1954,7,20
rec-04257,dup-0,emiily,rawlings,hodgens,64579,gernsheim,166899958,1961,1961,21
rec-04292,dup-0,bailey,lipscombe,,67317,altleiningen,766867570,1976,8,12
rec-04312,dup-0,claire,mccarthy,,58636,iserlohn,263131165,1976,7,12
rec-04332,dup-0,madeline,gyasi-agyei,nelsen,58256,ennepetal,793117895,1970,9,24
rec-04337,dup-0,kierra,weller,,78467,konstanz,171971536,1944,8,7
rec-04350,dup-0,emiily,librandi,crook,24879,idstedt,30227030,1970,11,27
rec-04353,dup-0,madison,matthews,,46509,xanten,853266184,1991,11,12
rec-04357,dup-0,elly,pemper,,59821,arnsberg,835720970,1957,2,5
rec-04366,dup-0,isabelle,millar,,28359,bremen,59291285,2002,4,2
rec-04373,dup-0,mystique,ramamoordhy,,28205,bremen,512276276,1976,7,2
rec-04380,dup-0,hannah,grosser,coleman,44793,bochum,833855259,1956,2,20
rec-04401,dup-0,kierra,clarke,riddoch,18249,bernitt boitin buchenhof dreetz eickelberg eickhof klein raden lubzin-rosenow penzin schlemmin schlockow tarnow viezen warnow zernin,444171601,1976,6,21
rec-04402,dup-0,amy,rudd,,52511,geilenkirchen,688120975,1943,1,27
rec-04410,dup-0,emiily,blake,,33034,brakel,587788581,1993,2,25
rec-04416,dup-0,aleisha,savas,,24107,kiel,124782288,1947,2,10
rec-04424,dup-0,sienna,howie,pulford,88410,bad wurzach,892837543,2017,9,4
rec-04431,dup-0,kristen,rundle,,57439,attendorn,134824720,2008,12,25
rec-04432,dup-0,michaela,hamblin,byers,67744,medard,56680450,1948,1,8
rec-04439,dup-0,brielle,kyriacou,,35756,mittenaar,446189700,1989,12,5
rec-04459,dup-0,olivia,antoku,,47805,krefeld,577924186,1957,10,10
rec-04461,dup-0,katherine,jobber,,71563,affalterbach,436357878,2018,10,13
rec-04465,dup-0,grace,katarski,ansford,58256,ennepetal,110303625,2003,5,25
rec-04474,dup-0,tahlia,harrington,,34131,kassel,313319121,2004,2,3
rec-04484,dup-0,laura,rundle,furnari,65399,kiedrich,527952268,2012,10,20
rec-04505,dup-0,rebekah,pendergrast,,9394,hohndorf,39896353,1952,9,3
rec-04509,dup-0,kasey,edson,ryan,35687,dillenburg,2332327,1980,12,5
rec-04525,dup-0,elizabeth,ryan,,65388,schlangenbad,335506580,1944,11,15
rec-04526,dup-0,talia,ayres,,85092,kosching,571162085,2022,8,1
rec-04533,dup-0,emma,mccarthy,hingston,73249,wernau (neckar),279552975,1936,1,7
rec-04547,dup-0,aaliyah,drymalik,,58091,hagen,24618681,1952,9,13
rec-04550,dup-0,kiria,vinkent,beattie,12629,berlin,435259131,1961,3,28
rec-04551,dup-0,mikhayla,alderson,wilczek,32676,lugde,714776641,2020,3,11
rec-04552,dup-0,imogen,jeschke,tamura,64689,grasellenbach,825163834,2010,3,3
rec-04560,dup-0,chloe,,manos,8523,plauen,158530504,1966,8,26
rec-04563,dup-0,tess,rounis,,36369,lautertal,492794665,2,8,1967
rec-04584,dup-0,isabella,morrison,,64397,modautal,2799325,1957,10,6
rec-04594,dup-0,alana,warde,,86660,tapfheim,800430244,1942,1,5
rec-04602,dup-0,sophie,scerri,,89407,dillingen a.d. donau,378994619,2002,10,23
rec-04613,dup-0,sarah,green,rundle,68159,mannheim,709499228,1988,12,26
rec-04653,dup-0,amber,mcgregor,,85591,vaterstetten,700417820,2019,10,28
rec-04654,dup-0,alana,caruana,gartlan,10117,berlin mitte,857420018,1969,12,4
rec-04658,dup-0,jessica,rabski,papageorgiou,1979,lauchhammer,47901566,1975,3,12
rec-04661,dup-0,hannah,brock,,60306,frankfurt am main,46948201,1968,01,3
rec-04681,dup-0,layla,bishop,reid,27616,beverstedt,356193744,2018,11,9
rec-04684,dup-0,montana,symmons,,46045,oberhausen,250344229,1951,1,5
rec-04723,dup-0,sarah,vincent,,38228,salzgitter,416838477,2017,11,19
rec-04736,dup-0,shai,kreibig,pelling,74354,besigheim,527359577,1969,8,7
rec-04753,dup-0,shona,di caterina,ryan,4613,lucka,76730363,2008,8,26
rec-04764,dup-0,adele,janzso,feleppa,45964,gladbeck,79151314,2017,4,10
rec-04771,dup-0,kelley,hannah,huttlestone,63860,rothenbuch,127586115,2021,5,23
rec-04786,dup-0,tiarna,allard,,21029,hamburg,99542427,1964,3,8
rec-04787,dup-0,samantha,white,,21762,otterndorf,91657223,2007,4,2
rec-04788,dup-0,carla,steers,,55592,rehborn,217629866,1984,6,29
rec-04790,dup-0,amy,egan,,50767,koln,523631781,1955,9,7
rec-04796,dup-0,erin,white,,46359,heiden,79668133,1971,3,23
rec-04799,dup-0,eliza,gotovac,,46348,raesfeld,517565838,2000,8,17
rec-04801,dup-0,ashleigh,bechtold,,75059,zaisenhausen,886282097,1983,11,7
rec-04803,dup-0,kirra,sterry,majetic,34212,melsungen,40385287,2016,4,6
rec-04824,dup-0,leah,geue,,45355,essen,789114630,1959,5,17
rec-04829,dup-0,mia,oreskovic,dinh,79280,au (breisgau),188495595,2005,12,4
rec-04845,dup-0,kirra,matthews,wiseman,4886,arzberg,272270224,1992,7,7
rec-04853,dup-0,jasmine,de chellis,,41517,grevenbroich,897966525,1932,5,7
rec-04860,dup-0,claire,tuckwell,,27339,riede,161394777,1971,5,12
rec-04864,dup-0,moody,danielle,,6456,arnstein,63743476,1993,7,18
rec-04880,dup-0,keziah,ulrick,,16269,wriezen,3167679,2005,10,2
rec-04895,dup-0,makayla,george,boyle,24367,osterby,2562839z5,1990,11,6
rec-04898,dup-0,talia,white,oo,27478,cuxhaven,457210001,1972,6,25
rec-04900,dup-0,rebecca,tomney,white,17419,seebad ahlbeck,675216858,1997,6,129
rec-04905,dup-0,isabella,coulson,satterley,54533,bettenfeld,375573951,1981,8,28
rec-04926,dup-0,lauren,white,,23827,wensin,75981986,2021,9,25
rec-04944,dup-0,naomi,nysten,leslie,26937,stadland,518140970,1951,9,12
rec-04949,dup-0,adriana,ayres,dolan,91224,pommelsbrunn,860251974,1962,7,20
rec-04953,dup-0,rosie,covino,,67759,nussbach,861169850,2020,11,19
rec-04955,dup-0,jasmin,satterley,,60529,frankfurt am main,403186485,2016,1,20
rec-04958,dup-0,madeline,braciak,,10623,berlin charlottenburg,98686353,1968,3,19
rec-04977,dup-0,phoebe,nassau,herber6,34212,melsungen,496806135,1968,4,14
rec-05008,dup-0,natalee,sherriff,,26845,nortmoor,609809549,1970,3,4
rec-05026,dup-0,casey,brain,millar,91575,windsbach,753678773,2000,11,1
rec-05030,dup-0,grace,eyre,,52080,aachen,69774201,2023,10,17
rec-05059,dup-0,renee,leslie,,50823,koln,670121688,1951,11,4
rec-05067,dup-0,sarah,white,mason,67378,zeiskam,97636261,1997,9,8
rec-05075,dup-0,zali,plumb,,53111,bonn,527708392,1964,7,30
rec-05077,dup-0,lara,leaver,,40221,dusseldorf,69521740,11,2012,15
rec-05082,dup-0,sarah,clarke,gogel,86975,bernbeuren,83475621,1978,5,9
rec-05091,dup-0,ella,felmingham,,10589,berlin charlottenburg,592204915,1988,3,28
rec-05106,dup-0,alana,hyland,,31711,luhden,668335436,2009,3,31
rec-05109,dup-0,jinni,dandie,,31749,auetal,17828399,1988,3,23
rec-05113,dup-0,kayla,bopping,coleman,42655,solingen,81179152,2002,1,3
rec-05118,dup-0,trinity,stanley,matthews,17033,neubrandenburg,3362000,16,11,2008
rec-05123,dup-0,harley,white,,97537,wipfeld,846489375,1908,2,2
rec-05124,dup-0,dicks,natal'la,lock,48361,beelen,393464183,1980,1,8
rec-05140,dup-0,gracie,coleman,,64385,reichelsheim (odenwald),470129062,1964,16,7
rec-05185,dup-0,emiily,snell,,86316,friedberg,263689373,1939,11,2
rec-05194,dup-0,croker,pascoe,hannah,17291,prenzlau,682597999,2009,8,22
rec-05215,dup-0,seanna,mildren,,65366,geisenheim,437190223,25,5,1976
rec-05217,dup-0,emiily,serafin,hope,22765,hamgurg,538418805,1987,5,26
rec-05235,dup-0,annalise,bissett,,24558,henstedt-ulzburg,39142798,2020,3,23
rec-05245,dup-0,caitlin,vincent,campbell,32756,detmold,513129220,2005,7,31
rec-05271,dup-0,reegan,brgles,,22111,hamburg,360248452,1930,1,18
rec-05280,dup-0,makenzie,karpathios,,22177,hamburg,740482838,1961,4,25
rec-05295,dup-0,charlotte,green,george,72657,altenriet,419680280,2012,8,1
rec-05341,dup-0,tiana,iacopetta,,40885,ratingen,92715455,1949,8,1
rec-05344,dup-0,eliza,millar,,10713,berlin wilmersdorf,64400457,2002,6,22
rec-05345,dup-0,emiily,campbell,stamatas,63549,ronneburg,231276639,1959,10,13
rec-05352,dup-0,chelsea,lund,,67806,rockenhausen,23741965,10,10,2000
rec-05362,dup-0,sophie,schuermann,noyce,39359,ratzlingen,752584916,2004,7,7
rec-05370,dup-0,bianca,mccracken,lusted,51570,windeck,45295164,1981,1,18
rec-05378,dup-0,chloe,sandman,,70794,filderstadt,321719203,1931,7,9
rec-05384,dup-0,aurora,piazza,tonge,9399,niederwurschnitz,223121275,1934,6,20
rec-05423,dup-0,holly,satterley,matson,54294,trier,483145038,6,1964,24
rec-05424,dup-0,madison,reid,,58097,hagen,259714003,1938,6,27
rec-05444,dup-0,jasmine,clarke,mac h,49577,kettenkamp,261782740,1959,4,30
rec-05464,dup-0,tenille,morcom,,56249,herschbach,458420697,1946,10,30
rec-05478,dup-0,kristen,paterson,,12249,berlin lankwitz,130481583,1976,9,8
rec-05491,dup-0,jessica,heron,,31715,meerbeck,551334767,2012,8,19
rec-05495,dup-0,ellen,bennell,cloudsdale,29582,hanstedt,138850224,1937,10,24
rec-05508,dup-0,katelyn,morrison,ayres,65479,raunheim,787501125,2005,12,4
rec-05513,dup-0,jasmine,,alderson,10625,berlin charlottenburg,70742018,2000,10,27
rec-05514,dup-0,lauren,wehr,,6420,konnern,51841989,1968,5,10
rec-05550,dup-0,isabelle,blake,forgie-wendt,32429,minden,44482507,1973,2,7
rec-05571,dup-0,chloe,white,,18109,rostock,370596442,1937,1,30
rec-05572,dup-0,emiily,neville,hursey,20253,hamburg,883200729,2019,11,20
rec-05585,dup-0,taylah,czylok,,90443,nurnberg,75400617,1959,7,11
rec-05602,dup-0,amy,laurendi,george,61206,wollstadt,214479677,1954,3,1
rec-05603,dup-0,fyynlay,heron,lodge,25997,hornum (sylt),572932922,1963,1,14
rec-05607,dup-0,bridget,menzies,,45239,essen,799520058,2010,5,30
rec-05616,dup-0,samantha,milcs,,91757,treuchtlingen,810701576,1949,7,11
rec-05624,dup-0,keely,staight,corbin,83139,sochtenau,418116305,1972,6,2
rec-05636,dup-0,lauren,hope,cameron-hill,60315,frankfurt am main (four),352247464,1993,8,4
rec-05643,dup-0,isabelle,fitzpatrick,,50769,koln,451571,2003,2,7
rec-05660,dup-0,chelsie,doy,,74074,heilbronn,249238814,1936,2,10
rec-05662,dup-0,matisse,muhldorff,,94259,kirchberg,565882727,1948,7,28
rec-05663,dup-0,lauren,edson,,32602,vlotho,76037503,1971,10,1
rec-05666,dup-0,tiahana,matthews,deroos,36358,herbstein,344354028,2002,8,2
rec-05684,dup-0,madison,snelling,,24800,elsdorf-westermuhlen,490439860,1965,2,28
rec-05687,dup-0,elizabeth,ringland,cochrane,53919,weilerswist,59191019,1968,4,3
rec-05689,dup-0,casey,ryan,,40476,dusseldorf,2054713,1964,1,11
rec-05698,dup-0,abbey,carbone,burnell,15831,blankenfelde-mahlow,776648368,1956,6,6
rec-05708,dup-0,polly,white,,3042,cottbus,575636617,1980,6,28
rec-05722,dup-0,belinda,goode,,76865,inshe:m,845307416,1963,2,15
rec-05769,dup-0,jessica,siviour,,69439,zwingenberg,57840468,1998,4,25
rec-05772,dup-0,chelsea,weaver,mesecke,12057,berlin neukolln,459310175,1939,4,10
rec-05774,dup-0,holly,webb,dolan,93055,regensburg,582837328,1988,4,5
rec-05784,dup-0,brianna,noble,emmanuel,59602,ruthen,84551694,1963,4,10
rec-05787,dup-0,alisa,bullock,,22177,hamburg,178583310,1957,8,3
rec-05795,dup-0,casey,steers,,76473,iffezheim,790237606,1960,11,13
rec-05797,dup-0,aleisha,coulson,,46145,oberhausen,883494528,1971,5,28
rec-05812,dup-0,zoe,wardle,,45470,mulheim an der ruhr,555246837,12,1983,16
rec-05835,dup-0,emma,white,filipovic,77933,lahr/schwarzwald,367423965,1964,12,24
rec-05841,dup-0,jessica,manson,,52066,aachen (beverau,814867919,1983,1,27
rec-05873,dup-0,samantha,gazzola,,20539,hamburg,480880008,2008,10,1
rec-05875,dup-0,emiily,kang,,1445,radebeul,835197203,1993,4,5
rec-05879,dup-0,lily,shepherd,campbell,84577,tussling,80502370,2016,10,2
rec-05881,dup-0,tara,mcmu|len,,73660,urbach,175614176,1985,9,7
rec-05883,dup-0,tanyshah,rivers,,21037,hamburg,538628550,1964,5,11
rec-05890,dup-0,matilda,lowe,asser,31655,stadthagen,555667558,1989,7,31
rec-05898,dup-0,alivia,fuda,mepstead,88370,ebenweiler,22090439,1942,6,25
rec-05899,dup-0,emiily,beattie,civil,1589,riesa,338703703,2005,2,5
rec-05914,dup-0,petreece,vearing,,83139,sochtenau,83373490,2022,3,19
rec-05928,dup-0,phoebe,reid,crofton,35466,rabenau,705493701,1959,9,6
rec-05929,dup-0,naomi,webb,,65366,geisenheim,301770929,1972,2,8
rec-05931,dup-0,kayla,coleman,blackwell,60316,frankfurt am main,79931607,1971,3,15
rec-05966,dup-0,sienna,green,mazurkiewicz,12163,berlin steglitz,792314683,2018,5,23
rec-05978,dup-0,matilda,lango,,44803,bochum (stadtteile altenbochum und laer),313860353,1943,11,24
rec-05979,dup-0,sophie,miels,,8134,langenweissbach,676150539,1963,7,1
rec-05986,dup-0,jenna,denellis,,54570,pelm,519952706,2008,2,3
rec-05988,dup-0,,chandler,amber,47249,duisburg,42238232,2010,4,28
rec-05994,dup-0,zara,jackermis,,46117,oberhausen,13650196,2000,6,11
rec-05999,dup-0,charlotte,ziersch,prideaux,88529,zwiefalten,444373253,1964,6,6
rec-06008,dup-0,maddison,elderton,,35327,ulrichstein,833835180,1973,7,27
rec-06010,dup-0,sophie,carbone,,54524,klausen,762290203,1995,2,22
rec-06044,dup-0,brooklyn,jolly,,16909,wittstock/dosse,369957795,2004,4,23
rec-06055,dup-0,alysha,glass,priest,51519,odenthal,211714134,1948,10,18
rec-06060,dup-0,tahlia,hodby,,85411,hohenkammer,370693132,1990,7,28
rec-06068,dup-0,isabella,white,matthews,44651,herne,883754478,22,8,1952
rec-06084,dup-0,,koziol,madeleine,67251,freinsheim,413230375,1983,10,25
rec-06087,dup-0,montana,swoboda,clarl<e,58706,menden,81678591,1971,8,7
rec-06094,dup-0,maria,mcclelland,,45661,recklinghausen,877994044,1949,5,19
rec-06104,dup-0,katelyn,green,green,27624,geestland,87434760,1943,7,8
rec-06112,dup-0,jessica,bradshaw,,52511,geilenkirchen,689780561,2009,9,16
rec-06121,dup-0,bronte,,heidrich,84555,jettenbach,453948067,1970,4,8
rec-06122,dup-0,erin,bloomfield,,42477,radevormwald,213189155,1966,9,28
rec-06125,dup-0,mikhayla,chandler,campbell,15831,blankenfelde-mahlow,60702736,1982,2,15
rec-06137,dup-0,tabitha,gresn,,79400,kandern,110162960,1968,4,12
rec-06154,dup-0,jessica,fogg,,35583,wetzlar garbeinheim,614757211,1930,10,10
rec-06159,dup-0,nikita,humphreys,,34621,frielendorf,542579791,1989,1,14
rec-06162,dup-0,,herbert,sona,54539,urzig,870443107,1984,8,2
rec-06163,dup-0,madison,maynard,campbell,32427,minden,68838870,1980,5,16
rec-06179,dup-0,jessica,bishop,maynard,56316,raubach,276579468,1957,9,22
rec-06182,dup-0,amelia,luthra,colquhoun,74211,leingarten,633542312,1963,17,12
rec-06185,dup-0,brooke,vidakovic,nevin,32289,rodinghausen,565408585,1973,5,30
rec-06198,dup-0,samantha,reid,,86931,prittriching,769112030,1981,9,3
rec-06208,dup-0,ellie,white,,31621,pennigsehl,563101429,1984,3,15
rec-06213,dup-0,sophie,white,,12167,berlin steglitz,345939566,2022,1,30
rec-06215,dup-0,madeleine,paine,,69250,schonau,883716537,1953,4,14
rec-06226,dup-0,kiera,nguyen,coleman,16540,hohen neuendorf,187825633,2016,7,2
rec-06242,dup-0,hannah,campbell,,48480,lunne,456579317,1958,12,1
rec-06266,dup-0,alexamdra,parr,niekel,32545,bad oeynhausen,7544899,1942,2,4
rec-06270,dup-0,mya,czerniawski,chuck,45329,essen,17837516,1979,11,20
rec-06271,dup-0,danielle,slape,yalumul,50171,kerpen,720516283,1950,5,27
rec-06275,dup-0,taylor-saige,berry,,31700,heuerssen,536910731,2018,7,29
rec-06288,dup-0,kylee,zordan,,21726,oldendorf,475375333,1952,4,18
rec-06304,dup-0,maliah,matthews,severan,23779,neukirchen,518551068,1987,5,7
rec-06327,dup-0,finn,borgardt,,21217,seevetal,169704954,1962,10,27
rec-06364,dup-0,phoebe,ryan,,72800,eningen,35892102,1998,8,30
rec-06372,dup-0,laura,nguyen,,86657,bissingen,743816092,1946,3,11
rec-06379,dup-0,chloe,keatch,,79254,oberried,556784536,1972,11,28
rec-06399,dup-0,taliah,sieber,,54634,bitburg,890190476,1986,12,26
rec-06413,dup-0,sarah,mason,,56754,binningen,891944872,2006,5,18
rec-06435,dup-0,,sheldon,,97076,wurzburg,373179017,1966,4,13
rec-06438,dup-0,annalise,canton,tomkin,92703,krummennaab,67636710,1966,3,14
rec-06486,dup-0,kaitlin,fitzpatrick,webb,77815,buhl,711968244,1982,11,20
rec-06503,dup-0,abbey,wasson,,14163,berlin zehlendorf,369186696,2000,8,19
rec-06532,dup-0,courtney,adair,bowerman,73663,berglen,381410911,1988,4,28
rec-06533,dup-0,bella,neville,,10997,berlin kreuzberg,326769871,1967,1,3
rec-06539,dup-0,claire,heerey,varcoe,84427,sankt wolfgang,359643645,1967,2,1
rec-06552,dup-0,adriana,skrpan,,73340,amstetten,332527209,1962,3,11
